"text","label"
"ممرض جراحي يساعد في غرف العمليات، يحضر الأدوات الجراحية، ويقدم رعاية المرضى أثناء الإجراءات الجراحية.","Healthcare"
"Medical Researcher conducting clinical trials, researching disease mechanisms, and developing new treatment protocols.","Healthcare"
"باحث طبي يجري تجارب سريرية، يبحث في آليات الأمراض، ويطور بروتوكولات علاج جديدة.","Healthcare"
"Nutritionist developing dietary plans, providing nutritional counseling, and promoting healthy eating habits for clients with specific health conditions.","Healthcare"
"أخصائي تغذية يطور خططًا غذائية، يقدم استشارات غذائية، ويعزز عادات الأكل الصحية للعملاء ذوي الحالات الصحية الخاصة.","Healthcare"
"Physical Therapy Assistant helping patients with rehabilitation exercises, mobility training, and pain management under therapist supervision.","Healthcare"
"مساعد علاج طبيعي يساعد المرضى في تمارين إعادة التأهيل، تدريب الحركة، وإدارة الألم تحت إشراف المعالج.","Healthcare"
"Medical Imaging Technician operating CT, MRI, and ultrasound equipment to produce diagnostic images for medical professionals.","Healthcare"
"فني التصوير الطبي يشغل أجهزة CT و MRI والموجات فوق الصوتية لإنتاج صور تشخيصية للمتخصصين الطبيين.","Healthcare"
"Health Informatics Specialist managing electronic health records systems, healthcare data analytics, and health information technology projects.","Healthcare"
"أخصائي informatics صحي يدير أنظمة السجلات الصحية الإلكترونية، تحليلات بيانات الرعاية الصحية، ومشاريع تكنولوجيا المعلومات الصحية.","Healthcare"
"Oncology Nurse providing specialized care for cancer patients, administering chemotherapy, and supporting patients through treatment processes.","Healthcare"
"ممرض أورام يقدم رعاية متخصصة لمرضى السرطان، ي administering العلاج الكيميائي، ويدعم المرضى خلال عمليات العلاج.","Healthcare"
"Dental Hygienist performing teeth cleaning, oral health assessments, and patient education on dental care practices.","Healthcare"
"أخصائي صحة فم وأسنان ينظف الأسنان، يقيم صحة الفم، ويعلم المرضى ممارسات العناية بالأسنان.","Healthcare"
"Elementary School Principal providing leadership, managing school operations, and supporting teachers in delivering quality education to young students.","Education"
"مدير مدرسة ابتدائية يقدم القيادة، يدير عمليات المدرسة، ويدعم المعلمين في تقديم تعليم جيد للطلاب الصغار.","Education"
"Special Education Coordinator developing and implementing individualized education programs for students with special learning needs.","Education"
"منسق التربية الخاصة يطور وينفذ برامج تعليمية فردية للطلاب ذوي الاحتياجات التعليمية الخاصة.","Education"
"STEM Teacher instructing students in science, technology, engineering, and mathematics subjects using hands-on learning approaches.","Education"
"معلم STEM يدرس الطلاب في مواد العلوم والتكنولوجيا والهندسة والرياضيات باستخدام أساليب التعلم العملي.","Education"
"University Department Chair providing academic leadership, managing faculty, and overseeing curriculum development for university departments.","Education"
"رئيس قسم جامعي يقدم قيادة أكاديمية، يدير أعضاء هيئة التدريس، ويشرف على تطوير المناهج للأقسام الجامعية.","Education"
"Educational Psychologist assessing learning difficulties, providing counseling services, and developing intervention strategies for students.","Education"
"طبيب نفسي تربوي يقيم صعوبات التعلم، يقدم خدمات الإرشاد، ويطور استراتيجيات التدخل للطلاب.","Education"
"Curriculum Designer creating educational materials, lesson plans, and learning activities aligned with educational standards and objectives.","Education"
"مصمم مناهج دراسية يصمم مواد تعليمية، خطط الدروس، وأنشطة التعلم المحاذاة للمعايير والأهداف التعليمية.","Education"
"Language Instructor teaching foreign languages to students of various ages using immersive and communicative teaching methodologies.","Education"
"مدرس لغة يدرس اللغات الأجنبية للطلاب من مختلف الأعمار باستخدام منهجيات التدريس الغامرة والتواصلية.","Education"
"Early Childhood Educator providing developmentally appropriate education and care for children in preschool and kindergarten settings.","Education"
"مربي الطفولة المبكرة يقدم تعليمًا ورعاية مناسبة للنمو للأطفال في settings الحضانة ورياض الأطفال.","Education"
"Career Counselor helping students and professionals with career planning, job search strategies, and professional development guidance.","Education"
"مرشد مهني يساعد الطلاب والمحترفين في التخطيط المهني، استراتيجيات البحث عن عمل، وتوجيه التطور المهني.","Education"
